Given args
Namespace(coco_annotations='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data/coco_meta.json', coco_root='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data', deterministic=True, model='googlenet', num_epochs=50)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version='11.0', gcc_version='(Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0', clang_version=None, cmake_version='version 3.19.3', os='Ubuntu 20.04.1 LTS (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='True', cuda_runtime_version=None, nvidia_driver_version='450.80.02', nvidia_gpu_models='GPU 0: A100-SXM4-40GB\nGPU 1: A100-SXM4-40GB\nGPU 2: A100-SXM4-40GB\nGPU 3: A100-SXM4-40GB\nGPU 4: A100-SXM4-40GB\nGPU 5: A100-SXM4-40GB\nGPU 6: A100-SXM4-40GB\nGPU 7: A100-SXM4-40GB', cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchaudio==0.7.0a0+a853dff\ntorchvision==0.8.2', conda_packages='_pytorch_select           0.1                       cpu_0  \nblas                      1.0                         mkl  \ncudatoolkit               11.0.221             h6bb024c_0  \nlibmklml                  2019.0.5                      0  \nmkl                       2020.2                      256  \nmkl-service               2.3.0            py38he904b0f_0  \nmkl_fft                   1.3.0            py38h54f3939_0  \nmkl_random                1.1.1            py38h0573a6f_0  \nnumpy                     1.19.5                   pypi_0    pypi\nnumpy-base                1.19.2           py38hfa32c7d_0  \npytorch                   1.7.1           py3.8_cuda11.0.221_cudnn8.0.5_0    pytorch\ntorchaudio                0.7.2                      py38    pytorch\ntorchvision               0.8.2                py38_cu110    pytorch', hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;epoch;epoch-0;batch-None;time.time_ns-1623250522922740345
STOP;backward_path;epoch-9;batch-67;time.time_ns-1623250971240670798
START;load_data;epoch-9;batch-68;time.time_ns-1623250971240675878
STOP;batch-time;epoch-9;batch-67;time.time_ns-1623250971240677200
START;batch-time;epoch-9;batch-68;time.time_ns-1623250971240678473
STOP;load_data;epoch-9;batch-68;time.time_ns-1623250971753415019
START;to_device;epoch-9;batch-68;time.time_ns-1623250971753430438
STOP;to_device;epoch-9;batch-68;time.time_ns-1623250971755732063
START;forward_path;epoch-9;batch-68;time.time_ns-1623250971755734728
STOP;forward_path;epoch-9;batch-68;time.time_ns-1623250971780148394
START;backward_path;epoch-9;batch-68;time.time_ns-1623250971780152442
STOP;backward_path;epoch-9;batch-68;time.time_ns-1623250971832950567
START;load_data;epoch-9;batch-69;time.time_ns-1623250971832955596
STOP;batch-time;epoch-9;batch-68;time.time_ns-1623250971832956899
START;batch-time;epoch-9;batch-69;time.time_ns-1623250971832958011
STOP;load_data;epoch-9;batch-69;time.time_ns-1623250972355446350
START;to_device;epoch-9;batch-69;time.time_ns-1623250972355460517
STOP;to_device;epoch-9;batch-69;time.time_ns-1623250972357773593
START;forward_path;epoch-9;batch-69;time.time_ns-1623250972357776008
STOP;forward_path;epoch-9;batch-69;time.time_ns-1623250972382066861
START;backward_path;epoch-9;batch-69;time.time_ns-1623250972382070909
STOP;backward_path;epoch-9;batch-69;time.time_ns-1623250972435056459
START;load_data;epoch-9;batch-70;time.time_ns-1623250972435061759
STOP;batch-time;epoch-9;batch-69;time.time_ns-1623250972435063151
START;batch-time;epoch-9;batch-70;time.time_ns-1623250972435064234
STOP;load_data;epoch-9;batch-70;time.time_ns-1623250972962235353
START;to_device;epoch-9;batch-70;time.time_ns-1623250972962249991
STOP;to_device;epoch-9;batch-70;time.time_ns-1623250972964561164
START;forward_path;epoch-9;batch-70;time.time_ns-1623250972964720615
STOP;forward_path;epoch-9;batch-70;time.time_ns-1623250972989019614
START;backward_path;epoch-9;batch-70;time.time_ns-1623250972989023682
STOP;backward_path;epoch-9;batch-70;time.time_ns-1623250973042210613
START;load_data;epoch-9;batch-71;time.time_ns-1623250973042215512
STOP;batch-time;epoch-9;batch-70;time.time_ns-1623250973042216975
START;batch-time;epoch-9;batch-71;time.time_ns-1623250973042218057
STOP;load_data;epoch-9;batch-71;time.time_ns-1623250973548573589
START;to_device;epoch-9;batch-71;time.time_ns-1623250973548587455
STOP;to_device;epoch-9;batch-71;time.time_ns-1623250973550902987
START;forward_path;epoch-9;batch-71;time.time_ns-1623250973550905311
STOP;forward_path;epoch-9;batch-71;time.time_ns-1623250973575077119
START;backward_path;epoch-9;batch-71;time.time_ns-1623250973575080966
STOP;backward_path;epoch-9;batch-71;time.time_ns-1623250973627508821
START;load_data;epoch-9;batch-72;time.time_ns-1623250973627515283
STOP;batch-time;epoch-9;batch-71;time.time_ns-1623250973627516676
START;batch-time;epoch-9;batch-72;time.time_ns-1623250973627517858
STOP;load_data;epoch-9;batch-72;time.time_ns-1623250974151597167
START;to_device;epoch-9;batch-72;time.time_ns-1623250974151611374
STOP;to_device;epoch-9;batch-72;time.time_ns-1623250974153914913
START;forward_path;epoch-9;batch-72;time.time_ns-1623250974153917367
STOP;forward_path;epoch-9;batch-72;time.time_ns-1623250974178284305
START;backward_path;epoch-9;batch-72;time.time_ns-1623250974178288382
STOP;backward_path;epoch-9;batch-72;time.time_ns-1623250974231281476
START;load_data;epoch-9;batch-73;time.time_ns-1623250974231287508
STOP;batch-time;epoch-9;batch-72;time.time_ns-1623250974231288961
START;batch-time;epoch-9;batch-73;time.time_ns-1623250974231290123
STOP;load_data;epoch-9;batch-73;time.time_ns-1623250974742465535
START;to_device;epoch-9;batch-73;time.time_ns-1623250974742481145
STOP;to_device;epoch-9;batch-73;time.time_ns-1623250974744808589
START;forward_path;epoch-9;batch-73;time.time_ns-1623250974744810742
STOP;forward_path;epoch-9;batch-73;time.time_ns-1623250974769001236
START;backward_path;epoch-9;batch-73;time.time_ns-1623250974769005134
STOP;backward_path;epoch-9;batch-73;time.time_ns-1623250974821752743
START;load_data;epoch-9;batch-74;time.time_ns-1623250974821758744
STOP;batch-time;epoch-9;batch-73;time.time_ns-1623250974821759967
START;batch-time;epoch-9;batch-74;time.time_ns-1623250974821760959
STOP;load_data;epoch-9;batch-74;time.time_ns-1623250975370164955
START;to_device;epoch-9;batch-74;time.time_ns-1623250975370180695
STOP;to_device;epoch-9;batch-74;time.time_ns-1623250975372488141
START;forward_path;epoch-9;batch-74;time.time_ns-1623250975372490485
STOP;forward_path;epoch-9;batch-74;time.time_ns-1623250975396591439
START;backward_path;epoch-9;batch-74;time.time_ns-1623250975396595297
STOP;backward_path;epoch-9;batch-74;time.time_ns-1623250975449287221
START;load_data;epoch-9;batch-75;time.time_ns-1623250975449292641
STOP;batch-time;epoch-9;batch-74;time.time_ns-1623250975449294034
START;batch-time;epoch-9;batch-75;time.time_ns-1623250975449296148
STOP;load_data;epoch-9;batch-75;time.time_ns-1623250975960263486
START;to_device;epoch-9;batch-75;time.time_ns-1623250975960278515
STOP;to_device;epoch-9;batch-75;time.time_ns-1623250975962600679
START;forward_path;epoch-9;batch-75;time.time_ns-1623250975962603023
STOP;forward_path;epoch-9;batch-75;time.time_ns-1623250975987198613
START;backward_path;epoch-9;batch-75;time.time_ns-1623250975987202591
STOP;backward_path;epoch-9;batch-75;time.time_ns-1623250976039882362
START;load_data;epoch-9;batch-76;time.time_ns-1623250976039887672
STOP;batch-time;epoch-9;batch-75;time.time_ns-1623250976039890948
START;batch-time;epoch-9;batch-76;time.time_ns-1623250976039892391
STOP;load_data;epoch-9;batch-76;time.time_ns-1623250976574076380
START;to_device;epoch-9;batch-76;time.time_ns-1623250976574089244
STOP;to_device;epoch-9;batch-76;time.time_ns-1623250976576402151
START;forward_path;epoch-9;batch-76;time.time_ns-1623250976576404535
STOP;forward_path;epoch-9;batch-76;time.time_ns-1623250976600889235
START;backward_path;epoch-9;batch-76;time.time_ns-1623250976600893864
STOP;backward_path;epoch-9;batch-76;time.time_ns-1623250976653441606
START;load_data;epoch-9;batch-77;time.time_ns-1623250976653447046
STOP;batch-time;epoch-9;batch-76;time.time_ns-1623250976653449461
START;batch-time;epoch-9;batch-77;time.time_ns-1623250976653450623
STOP;load_data;epoch-9;batch-77;time.time_ns-1623250977200914540
START;to_device;epoch-9;batch-77;time.time_ns-1623250977200929869
STOP;to_device;epoch-9;batch-77;time.time_ns-1623250977203454196
START;forward_path;epoch-9;batch-77;time.time_ns-1623250977203456600
STOP;forward_path;epoch-9;batch-77;time.time_ns-1623250977227642636
START;backward_path;epoch-9;batch-77;time.time_ns-1623250977227646984
STOP;backward_path;epoch-9;batch-77;time.time_ns-1623250977280186309
START;load_data;epoch-9;batch-78;time.time_ns-1623250977280191429
STOP;batch-time;epoch-9;batch-77;time.time_ns-1623250977280192721
START;batch-time;epoch-9;batch-78;time.time_ns-1623250977280195276
STOP;load_data;epoch-9;batch-78;time.time_ns-1623250977381538700
START;to_device;epoch-9;batch-78;time.time_ns-1623250977381545683
STOP;to_device;epoch-9;batch-78;time.time_ns-1623250977382235919
START;forward_path;epoch-9;batch-78;time.time_ns-1623250977382237932
STOP;forward_path;epoch-9;batch-78;time.time_ns-1623250977407425933
START;backward_path;epoch-9;batch-78;time.time_ns-1623250977407430322
STOP;backward_path;epoch-9;batch-78;time.time_ns-1623250977458702980
START;load_data;epoch-9;batch-79;time.time_ns-1623250977458708862
STOP;batch-time;epoch-9;batch-78;time.time_ns-1623250977458710184
START;batch-time;epoch-9;batch-79;time.time_ns-1623250977458711166
STOP;epoch;epoch-9;batch-None;time.time_ns-1623250977459258422
START;epoch;epoch-10;batch-None;time.time_ns-1623250977459261678
START;load_data;epoch-10;batch-0;time.time_ns-1623250977459953597
START;batch-time;epoch-10;batch-0;time.time_ns-1623250977459955891
STOP;load_data;epoch-10;batch-0;time.time_ns-1623250977974087908
START;to_device;epoch-10;batch-0;time.time_ns-1623250977974103197
STOP;to_device;epoch-10;batch-0;time.time_ns-1623250977976426764
START;forward_path;epoch-10;batch-0;time.time_ns-1623250977976429158
STOP;forward_path;epoch-10;batch-0;time.time_ns-1623250978000493413
START;backward_path;epoch-10;batch-0;time.time_ns-1623250978000497190
STOP;backward_path;epoch-10;batch-0;time.time_ns-1623250978053153146
START;load_data;epoch-10;batch-1;time.time_ns-1623250978053158215
STOP;batch-time;epoch-10;batch-0;time.time_ns-1623250978053159488
START;batch-time;epoch-10;batch-1;time.time_ns-1623250978053160580
STOP;load_data;epoch-10;batch-1;time.time_ns-1623250978562282336
START;to_device;epoch-10;batch-1;time.time_ns-1623250978562296102
STOP;to_device;epoch-10;batch-1;time.time_ns-1623250978564606274
START;forward_path;epoch-10;batch-1;time.time_ns-1623250978564609850
STOP;forward_path;epoch-10;batch-1;time.time_ns-1623250978588657243
START;backward_path;epoch-10;batch-1;time.time_ns-1623250978588660990
STOP;backward_path;epoch-10;batch-1;time.time_ns-1623250978641130664
START;load_data;epoch-10;batch-2;time.time_ns-1623250978641136114
STOP;batch-time;epoch-10;batch-1;time.time_ns-1623250978641137457
START;batch-time;epoch-10;batch-2;time.time_ns-1623250978641138549
STOP;load_data;epoch-10;batch-2;time.time_ns-1623250979138492898
START;to_device;epoch-10;batch-2;time.time_ns-1623250979138508618
STOP;to_device;epoch-10;batch-2;time.time_ns-1623250979140805173
START;forward_path;epoch-10;batch-2;time.time_ns-1623250979140807448
STOP;forward_path;epoch-10;batch-2;time.time_ns-1623250979165128519
START;backward_path;epoch-10;batch-2;time.time_ns-1623250979165132757
STOP;backward_path;epoch-10;batch-2;time.time_ns-1623250979217546154
START;load_data;epoch-10;batch-3;time.time_ns-1623250979217551204
STOP;batch-time;epoch-10;batch-2;time.time_ns-1623250979217552586
START;batch-time;epoch-10;batch-3;time.time_ns-1623250979217554931
STOP;load_data;epoch-10;batch-3;time.time_ns-1623250979710949578
START;to_device;epoch-10;batch-3;time.time_ns-1623250979710964015
STOP;to_device;epoch-10;batch-3;time.time_ns-1623250979713609180
START;forward_path;epoch-10;batch-3;time.time_ns-1623250979713612196
STOP;forward_path;epoch-10;batch-3;time.time_ns-1623250979737728529
START;backward_path;epoch-10;batch-3;time.time_ns-1623250979737732236
STOP;backward_path;epoch-10;batch-3;time.time_ns-1623250979789946566
START;load_data;epoch-10;batch-4;time.time_ns-1623250979789952357
STOP;batch-time;epoch-10;batch-3;time.time_ns-1623250979789953770
START;batch-time;epoch-10;batch-4;time.time_ns-1623250979789954832
STOP;load_data;epoch-10;batch-4;time.time_ns-1623250980300034741
START;to_device;epoch-10;batch-4;time.time_ns-1623250980300049188
STOP;to_device;epoch-10;batch-4;time.time_ns-1623250980302543799
START;forward_path;epoch-10;batch-4;time.time_ns-1623250980302545943
STOP;forward_path;epoch-10;batch-4;time.time_ns-1623250980326885859
START;backward_path;epoch-10;batch-4;time.time_ns-1623250980326889727
STOP;backward_path;epoch-10;batch-4;time.time_ns-1623250980379404385
START;load_data;epoch-10;batch-5;time.time_ns-1623250980379410207
STOP;batch-time;epoch-10;batch-4;time.time_ns-1623250980379411369
START;batch-time;epoch-10;batch-5;time.time_ns-1623250980379412531
STOP;load_data;epoch-10;batch-5;time.time_ns-1623250980886239685
START;to_device;epoch-10;batch-5;time.time_ns-1623250980886254593
STOP;to_device;epoch-10;batch-5;time.time_ns-1623250980888565396
START;forward_path;epoch-10;batch-5;time.time_ns-1623250980888567369
STOP;forward_path;epoch-10;batch-5;time.time_ns-1623250980912653115
START;backward_path;epoch-10;batch-5;time.time_ns-1623250980912657152
STOP;backward_path;epoch-10;batch-5;time.time_ns-1623250980965070560
START;load_data;epoch-10;batch-6;time.time_ns-1623250980965076872
STOP;batch-time;epoch-10;batch-5;time.time_ns-1623250980965078214
START;batch-time;epoch-10;batch-6;time.time_ns-1623250980965079356
STOP;load_data;epoch-10;batch-6;time.time_ns-1623250981477322990
START;to_device;epoch-10;batch-6;time.time_ns-1623250981477337266
STOP;to_device;epoch-10;batch-6;time.time_ns-1623250981479629444
START;forward_path;epoch-10;batch-6;time.time_ns-1623250981479632249
STOP;forward_path;epoch-10;batch-6;time.time_ns-1623250981504039573
START;backward_path;epoch-10;batch-6;time.time_ns-1623250981504043851
STOP;backward_path;epoch-10;batch-6;time.time_ns-1623250981556665523
START;load_data;epoch-10;batch-7;time.time_ns-1623250981556670372
STOP;batch-time;epoch-10;batch-6;time.time_ns-1623250981556671604
START;batch-time;epoch-10;batch-7;time.time_ns-1623250981556672716
STOP;load_data;epoch-10;batch-7;time.time_ns-1623250982036737480
START;to_device;epoch-10;batch-7;time.time_ns-1623250982036751196
STOP;to_device;epoch-10;batch-7;time.time_ns-1623250982039057419
START;forward_path;epoch-10;batch-7;time.time_ns-1623250982039059694
STOP;forward_path;epoch-10;batch-7;time.time_ns-1623250982063164506
START;backward_path;epoch-10;batch-7;time.time_ns-1623250982063173292
STOP;backward_path;epoch-10;batch-7;time.time_ns-1623250982115533579
START;load_data;epoch-10;batch-8;time.time_ns-1623250982115539320
STOP;batch-time;epoch-10;batch-7;time.time_ns-1623250982115743145
START;batch-time;epoch-10;batch-8;time.time_ns-1623250982115744408
STOP;load_data;epoch-10;batch-8;time.time_ns-1623250982607737823
START;to_device;epoch-10;batch-8;time.time_ns-1623250982607749936
STOP;to_device;epoch-10;batch-8;time.time_ns-1623250982610046422
START;forward_path;epoch-10;batch-8;time.time_ns-1623250982610048406
STOP;forward_path;epoch-10;batch-8;time.time_ns-1623250982634257414
START;backward_path;epoch-10;batch-8;time.time_ns-1623250982634261511
STOP;backward_path;epoch-10;batch-8;time.time_ns-1623250982686666713
START;load_data;epoch-10;batch-9;time.time_ns-1623250982686884024
STOP;batch-time;epoch-10;batch-8;time.time_ns-1623250982686885437
START;batch-time;epoch-10;batch-9;time.time_ns-1623250982686886700
STOP;load_data;epoch-10;batch-9;time.time_ns-1623250983146385408
START;to_device;epoch-10;batch-9;time.time_ns-1623250983146398613
STOP;to_device;epoch-10;batch-9;time.time_ns-1623250983148919664
START;forward_path;epoch-10;batch-9;time.time_ns-1623250983148921898
STOP;forward_path;epoch-10;batch-9;time.time_ns-1623250983172994939
START;backward_path;epoch-10;batch-9;time.time_ns-1623250983172998636
STOP;backward_path;epoch-10;batch-9;time.time_ns-1623250983225616991
START;load_data;epoch-10;batch-10;time.time_ns-1623250983225819665
STOP;batch-time;epoch-10;batch-9;time.time_ns-1623250983225821098
START;batch-time;epoch-10;batch-10;time.time_ns-1623250983225822370
STOP;load_data;epoch-10;batch-10;time.time_ns-1623250983727875941
START;to_device;epoch-10;batch-10;time.time_ns-1623250983727890529
STOP;to_device;epoch-10;batch-10;time.time_ns-1623250983730189359
START;forward_path;epoch-10;batch-10;time.time_ns-1623250983730191713
STOP;forward_path;epoch-10;batch-10;time.time_ns-1623250983754373731
START;backward_path;epoch-10;batch-10;time.time_ns-1623250983754377428
STOP;backward_path;epoch-10;batch-10;time.time_ns-1623250983806850799
START;load_data;epoch-10;batch-11;time.time_ns-1623250983806855968
STOP;batch-time;epoch-10;batch-10;time.time_ns-1623250983807060305
START;batch-time;epoch-10;batch-11;time.time_ns-1623250983807061648
STOP;load_data;epoch-10;batch-11;time.time_ns-1623250984284182711
START;to_device;epoch-10;batch-11;time.time_ns-1623250984284195976
STOP;to_device;epoch-10;batch-11;time.time_ns-1623250984286517820
START;forward_path;epoch-10;batch-11;time.time_ns-1623250984286520144
STOP;forward_path;epoch-10;batch-11;time.time_ns-1623250984310660463
START;backward_path;epoch-10;batch-11;time.time_ns-1623250984310664410
STOP;backward_path;epoch-10;batch-11;time.time_ns-1623250984363288807
START;load_data;epoch-10;batch-12;time.time_ns-1623250984363293946
STOP;batch-time;epoch-10;batch-11;time.time_ns-1623250984363295339
START;batch-time;epoch-10;batch-12;time.time_ns-1623250984363296471
STOP;load_data;epoch-10;batch-12;time.time_ns-1623250984835768699
START;to_device;epoch-10;batch-12;time.time_ns-1623250984835785911
STOP;to_device;epoch-10;batch-12;time.time_ns-1623250984838075493
START;forward_path;epoch-10;batch-12;time.time_ns-1623250984838077588
STOP;forward_path;epoch-10;batch-12;time.time_ns-1623250984862430068
START;backward_path;epoch-10;batch-12;time.time_ns-1623250984862433985
STOP;backward_path;epoch-10;batch-12;time.time_ns-1623250984914839397
START;load_data;epoch-10;batch-13;time.time_ns-1623250984914844467
STOP;batch-time;epoch-10;batch-12;time.time_ns-1623250984914845809
START;batch-time;epoch-10;batch-13;time.time_ns-1623250984914846951
STOP;load_data;epoch-10;batch-13;time.time_ns-1623250985396068685
START;to_device;epoch-10;batch-13;time.time_ns-1623250985396081248
STOP;to_device;epoch-10;batch-13;time.time_ns-1623250985398386460
START;forward_path;epoch-10;batch-13;time.time_ns-1623250985398388424
STOP;forward_path;epoch-10;batch-13;time.time_ns-1623250985422811257
START;backward_path;epoch-10;batch-13;time.time_ns-1623250985422815225
STOP;backward_path;epoch-10;batch-13;time.time_ns-1623250985475785536
START;load_data;epoch-10;batch-14;time.time_ns-1623250985475790796
STOP;batch-time;epoch-10;batch-13;time.time_ns-1623250985475792168
START;batch-time;epoch-10;batch-14;time.time_ns-1623250985475793310
STOP;load_data;epoch-10;batch-14;time.time_ns-1623250985972010969
START;to_device;epoch-10;batch-14;time.time_ns-1623250985972024084
STOP;to_device;epoch-10;batch-14;time.time_ns-1623250985974548941
START;forward_path;epoch-10;batch-14;time.time_ns-1623250985974550935
STOP;forward_path;epoch-10;batch-14;time.time_ns-1623250985998796803
START;backward_path;epoch-10;batch-14;time.time_ns-1623250985998800681
STOP;backward_path;epoch-10;batch-14;time.time_ns-1623250986051341369
START;load_data;epoch-10;batch-15;time.time_ns-1623250986051347180
STOP;batch-time;epoch-10;batch-14;time.time_ns-1623250986051348472
START;batch-time;epoch-10;batch-15;time.time_ns-1623250986051349624
STOP;load_data;epoch-10;batch-15;time.time_ns-1623250986553699968
START;to_device;epoch-10;batch-15;time.time_ns-1623250986553715136
STOP;to_device;epoch-10;batch-15;time.time_ns-1623250986556244142
START;forward_path;epoch-10;batch-15;time.time_ns-1623250986556246316
STOP;forward_path;epoch-10;batch-15;time.time_ns-1623250986580602353
START;backward_path;epoch-10;batch-15;time.time_ns-1623250986580606460
STOP;backward_path;epoch-10;batch-15;time.time_ns-1623250986633353038
START;load_data;epoch-10;batch-16;time.time_ns-1623250986633358799
STOP;batch-time;epoch-10;batch-15;time.time_ns-1623250986633360151
START;batch-time;epoch-10;batch-16;time.time_ns-1623250986633361284
STOP;load_data;epoch-10;batch-16;time.time_ns-1623250987095865439
START;to_device;epoch-10;batch-16;time.time_ns-1623250987095879355
STOP;to_device;epoch-10;batch-16;time.time_ns-1623250987098390958
START;forward_path;epoch-10;batch-16;time.time_ns-1623250987098393683
STOP;forward_path;epoch-10;batch-16;time.time_ns-1623250987122580620
